ID,NAME,LGA_ID
2666,"AUCHI  III",233
2667,"SOUTH IBIE",233
2668,JAGBE,233
2669,AVIELE,233
2670,ANWAIN,233
2671,"UZAIRUE NORTH WEST",233
2672,"UZAIRUE NORTH EAST",233
2673,"UZAIRUE SOUTH WEST",233
2674,"UZAIRUE SOUTH EAST",233
2675,EKEKHEN/IDUMUOGO/EGBIKI,234
2676,"IDIGUN/ IDUMEDO",234
2677,AFUDA/IDUMUOKA,234
2678,UHE/IDUMUOGBO/IDUMUEKE,234
2679,UDO,234
2680,"OWU/ OKUTA/ EGUARE EBELLE",234
2681,"OKALO/ OKPUJIE",234
2682,AMAHOR/UGUN,234
2683,EWOSSA,234
2684,EKPON,234
2685,IWOGBAN/UTEH,235
2686,OREGBENI,235
2687,OGBESON,235
2688,"ADUWAWA / EVBO MODU",235
2689,"ST. SAVIOUR",235
2690,GORRETTI,235
2691,UGBEKUN,235
2692,IDOGBO,235
2693,OBAYANTOR,235
2694,OLOGBO,235
2695,OGBE,236
2696,GRA/ETETE,236
2697,UZEBU,236
2698,URUBI/EVBIEMWEN/IWEHEN,236
2699,"IHOGBE/ ISEKHERE/ OREOGHENE/ IBIWE/ ICE ROAD",236
2700,"NEW BENIN I",236
2701,"NEW BENIN II",236
2702,OREDO,236
2703,IKPEMA/EGUADASE,236
2704,UNUERU/OGBOKA,236
2705,"OGBELAKA/ NEKPENEKPEN",236
2706,"IBIWE/ IWEGIE/ UGBAGUE",236
2707,"AIBIOKUNLA  I",237
2708,"AIBIOKUNLA II",237
2709,UGBEKA,237
2710,IYOBA,237
2711,UGBOKO,237
2712,UKPATO,237
2713,"URHONIGBE NORTH",237
2714,"URHONIGBE SOUTH",237
2715,UGU,237
2716,EVBOESI,237
2717,"IGBANKE EAST",237
2718,"IGBANKE WEST",237
2719,"OKADA WEST",238
2720,"OKADA EAST",238
2721,UHEN,238
2722,ADOLOR,238
2723,OFUNMWEGBE,238
2724,OLUKU,238
2725,UHIERE,238
2726,ISIUWA,238
2727,OKOKHUO,238
2728,OGHEDE,238
2729,ODUNA,238
2730,IGUOSHODIN,238
2731,UTOKA,238
2732,"IGUOBAZUWA EAST",239
2733,"IGUOBAZUWA WEST",239
2734,UMAZA,239
2735,SILUKO,239
2736,ORA,239
2737,USEN,239
2738,UGBOGUI,239
2739,OFUNAMA,239
2740,NIKOROGHA,239
2741,"EMAI  I",240
2742,"EMAI  II",240
2743,"IHIEVBE  I",240
2744,"IHIEVBE  II",240
2745,UOKHA/AKE,240
2746,IGUE/IKAO,240
2747,IVBIMION,240
2748,"OTUO  I",240
2749,"OTUO  II",240
2750,IVBIADAOBI,240
2751,WARRAKE,240
2752,OZALLA,241
2753,UHONMORA,241
2754,EME-ORA/OKE,241
2755,SABONGIDA/ORA/OGBETURU,241
2756,AVBIOSI,241
2757,"UKHUSE -OSI",241
2758,ERUERE,241
2759,OKPUJE,241
2760,"UZEBBA  I",241
2761,"UZEBBA  II",241
2762,SOBE,241
2763,EHOR,242
2764,UHI,242
2765,IGIEDUMA,242
2766,IRHUE,242
2767,"UMAGBAE NORTH",242
2768,"UMAGBAE SOUTH",242
2769,"ISI NORTH",242
2770,"ISI SOUTH",242
2771,OHUAN,242
2772,EGBEDE,242
2773,"ADO 'A'  IDOFIN",243
2774,"ADO 'B'  INISA",243
2775,"ADO 'C'  IDOLOFIN",243
2776,"ADO 'D' IJIGBO",243
2777,"ADO 'E' IJOKA",243
2778,"ADO 'F' OKEYINMI",243
2779,"ADO 'G' OKE ILA",243
2780,"ADO 'H' EREGURU",243
2781,"ADO 'I' DALLIMORE",243
2782,"ADO 'J' OKESA",243
2783,"ADO 'K' IRONA",243
2784,"ADO 'L' IGBEHIN",243
2785,"ADO 'M' FARM SETTLEMENT",243
2786,"EFON   I",244
2787,"EFON   II",244
2788,"EFON    III",244
2789,"EFON  IV",244
2790,"EFON   V",244
2791,"EFON   VI",244
2792,"EFON   VII",244
2793,"EFON   VIII",244
2794,"EFON IX",244
2795,"EFON   X",244
2796,"OMUO - OKE  I",245
2797,"OMUO OKE  II",245
2798,"ARAROMI OMUO",245
2799,"KOTA   I",245
2800,"KOTA   II",245
2801,"OBADORE  I",245
2802,"OBADORE  II",245
2803,"OBADORE  III",245
2804,"OBADORE  IV",245
2805,"ILASA I",245
2806,"ILASA II / IKUN / ARAROMI",245
2807,ISINBODE,245
2808,"ARAMOKO  I",246
2809,"ARAMOKO  II",246
2810,"ARAMOKO  III  / ERIO",246
2811,"ERIJIYAN  I",246
2812,"ERIJIYAN  II",246
2813,IKOGOSI,246
2814,"IPOLE ILORO",246
2815,"OKEMESI   I",246
2816,"OKEMESI   II",246
2817,"OKEMESI   III",246
2818,"IDO AJINARE",246
2819,"ILAWE  I",247
2820,"ILAWE  II",247
2821,"ILAWE   III",247
2822,"ILAWE   IV",247
2823,"ILAWE   V",247
2824,"ILAWE  VI",247
2825,"ILAWE  VII",247
2826,"IGBARA ODO   I",247
2827,"IGBARA ODO  II",247
2828,"OGOTUN  I",247
2829,"OGOTUN  II",247
2830,"ODO - EMURE   I",248
2831,"ODO - EMURE   II",248
2832,"ODO - EMURE   III",248
2833,"ODO - EMURE   IV",248
2834,"OKE EMURE  I",248
2835,"OKE EMURE  II",248
2836,"IDAMUDU I",248
2837,"IDA MUDU  II",248
2838,"OGBONTIORO  I",248
2839,"OGBONTIORO  II",248
2840,"EGBE / IRO",249
2841,"ODE  I",249
2842,"ODE  II",249
2843,"ODE  III",249
2844,IMESI,249
2845,AGBADO,249
2846,"AISEGBA  I",249
2847,"AISEGBA  II",249
2848,ILUOMOBA,249
2849,IJAN,249
2850,"IDO  I",250
2851,"IDO  II",250
2852,"IFAKI I",250
2853,"IFAKI II",250
2854,ILOGBO,250
2855,USI,250
2856,OSI,250
2857,"ORIN / ORA",250
2858,"IGBOLE / IFISIN / AAYE",250
2859,"AYETORO  I",250
2860,"AYETORO  II",250
2861,"IJERO WARD  A'",251
2862,"IJERO WARD  B'",251
2863,"IJERO WARD 'C'",251
2864,"IJERO WARD 'D'",251
2865,"IPOTI WARD 'A'",251
2866,"IPOTI WARD 'B'",251
2867,"ODO OWA",251
2868,"ILORO WARD 'A'",251
2869,"ILORO / IJUNRIN WARD 'B'",251
2870,"IKORO WARD 'A'",251
2871,"EKAMARUN WARD 'A'",251
2872,EKAMETA,251
2873,ATIBA/AAFIN,252
2874,OKERUKU,252
2875,"UGELE / AROKU",252
2876,"AGBADO / OYO",252
2877,OGBONJANA,252
2878,"OKE - OSUN",252
2879,IDEMO,252
2880,"ILAPETU / IJAO",252
2881,"ARE ARAROMI",252
2882,"AFAO / KAJOLA",252
2883,ODOSE,252
2884,"IKOLE WEST  I",253
2885,"IKOLE WEST  II",253
2886,"IKOLE EAST",253
2887,"IKOLE NORTH",253
2888,"IKOLE SOUTH",253
2889,"ARAROMI / BOLORUNDURO",253
2890,"IJESA ISU",253
2891,"ODO AYEDUN  I",253
2892,"ODO AYEDUN / AYEBODE",253
2893,"OKE AYEDUN",253
2894,"IPAO / OKE AKO / IRELE",253
2895,"ITAPAJI / IYEMERO",253
2896,EWU,254
2897,"EDA ONIYO",254
2898,OBADA,254
2899,"IYE  I",254
2900,"IYE  II",254
2901,"IYE  III",254
2902,IJESAMODU,254
2903,"ILUDUN I",254
2904,"ILUDUN II",254
2905,IPERE,254
2906,AFAO,255
2907,ARE,255
2908,AWO,255
2909,IGBEMO,255
2910,"IGEDE   I",255
2911,"IGEDE   II",255
2912,"IGEDE   III",255
2913,"IROPORA / ESURE / EYIO",255
2914,IWOROKO,255
2915,"IYIN  I",255
2916,"IYIN  II",255
2917,"ODO ISE  I",256
2918,"ODO ISE  II",256
2919,"ODO ISE  III",256
2920,"ERINWA I",256
2921,"ERINWA II",256
2922,"ORAYE I",256
2923,"ORAYE II",256
2924,"ORAYE    III",256
2925,"ORUN I",256
2926,"ORUN II",256
2927,"OTUN  I",257
2928,"OTUN  II",257
2929,"OTUN  III",257
2930,"IGOGO  I",257
2931,"IGOGO  II",257
2932,"ERINMOPE  I",257
2933,"ERINMOPE  II",257
2934,"IKUN I",257
2935,"IKUN II",257
2936,OSUN,257
2937,OSAN,257
2938,"ITAPA / OSIN",258
2939,"OYE I",258
2940,"OYE II",258
2941,AYEGBAJU,258
2942,"ILUPEJU  I",258
2943,"ILUPEJU  II",258
2944,"IRE  I",258
2945,"IRE  II",258
2946,"AYEDE NORTH",258
2947,"AYEDE SOUTH ITAJI",258
2948,"ISAN / ILAFON / ILEMESO",258
2949,"OMU OKE / OMU ODO / IJELU",258
2950,"ODUMA I",259
2951,"ODUMA II",259
2952,"ODUMA III",259
2953,"ODUMA IV",259
2954,"NNENWE I",259
2955,"NNENWE II",259
2956,"NNENWE III",259
2957,NDEABO,259
2958,OKPANKU,259
2959,MPU,259
2960,"AWGU I",260
2961,"AWGU II",260
2962,MGBOWO,260
2963,AGBOGUGU,260
2964,IHE,260
2965,MGBIDI/MMAKU,260
2966,ANIKENANO/UGWUEME,260
2967,OWELLI/AMOLI/UGBO/OGUGU,260
2968,"ISU AWA/OGUGU/AGBUDU/ITUKU",260
2969,OGBAKU,260
2970,"ABAKPA I",261
2971,"ABAKPA II",261
2972,UMUENWENE,261
2973,AMORJI,261
2974,MBULUIYIUKWU,261
2975,MBULUOWEHE,261
2976,"MBULU-NJODO WEST",261
2977,UMUCHIGBO,261
2978,TRANS-EKULU,261
2979,IBAGWA-NIKE/EDEM,261
2980,"UGWUGO NIKE",261
2981,"MBULU-NJODO EAST",261
2982,"ASATA TOWNSHIP",262
2983,UMUNEVO,262
2984,IHEWUZI,262
2985,ONU-ASATA,262
2986,"OGBETTE EAST",262
2987,"OGBETTE WEST",262
2988,"GUI NEWLAYOUT",262
2989,"CHINA TOWN",262
2990,"NEW HAVEN",262
2991,"INDEPENDENCE LAYOUT",262
2992,"UDI SIDING/IVA VALLEY",262
2993,"OGUI TOWNSHIP",262
2994,"AMECHI I",263
2995,"AMECHI II",263
2996,"OBEAGU I",263
2997,"UWANI EAST",263
2998,"UWANI WEST",263
2999,"ACHARA LAYOUT EAST",263
3000,"ACHARA LAYOUT WEST",263
3001,"AWKUNANAW EAST",263
3002,"AWKUNANAW WEST",263
3003,UGWUAJI,263
3004,"OBEAGU II",263
3005,AKWUKE,263
3006,MARYLAND,263
3007,"OLO/AMAGU UMULOKPA I",264
3008,AWHA,264
3009,"AGUOBU-OWA 1",264
3010,"AGUOBU-OWA 11",264
3011,"UMANA NDIAGU",264
3012,"AGBA UMANA",264
3013,"AGUOBU (UMUMBA)",264
3014,"UMUMBA NDIUMO",264
3015,"OGHE I",264
3016,"OGHE II",264
3017,"IMEZI OWA I",264
3018,"IMEZI OWA II",264
3019,"MGBAGBU OWA  I",264
3020,"MGBAGBU OWA II",264
3021,"MGBAGBU OWA  III",264
3022,IWOLLO,264
3023,OBINOFIA,264
3024,OKPOGHO,264
3025,"OBE AGU UMANA",264
3026,"ULO/AMAGU/UMULOKPA II",264
3027,"AKU I",265
3028,"AKU II",265
3029,"AKU III",265
3030,"AKU IV",265
3031,"AKU V  (IDUEME)",265
3032,"EKWEGBE I",265
3033,"EKWEGBE II",265
3034,"OHAODO I",265
3035,"OHAODO II",265
3036,"OZALLA I",265
3037,"OZALLA II",265
3038,DIOGBE/UMUNKO,265
3039,IKOLO/OHEBE,265
3040,ONYOHOR/OCHIMA/IDOHA,265
3041,EJUOHA/UDEME,265
3042,"UKEHE I",265
3043,"UKEHE II",265
3044,"UKEHE III",265
3045,"UKEHE IV",265
3046,"UKEHE V",265
3047,"ESSODO 1",266
3048,"ESSODO 11",266
3049,"ESSODO 111",266
3050,"ETTE 1",266
3051,"ETTE 11",266
3052,"ETTE CENTRAL",266
3053,"UMUITODO I",266
3054,"UMUITODO II",266
3055,"UMUITODO III",266
3056,EZZODO,266
3057,"UMUOZZI I",266
3058,"UMUOZZI II",266
3059,"UMUOZZI III",266
3060,"UMUOZZI IV",266
3061,"UMUOZZI V",266
3062,"UMUOZZI VI",266
3063,"UMUOZZI VII",266
3064,"UMUOZZI VIII",266
3065,"UMUOZZI IX",266
3066,"UMUOZZI X",266
3067,"ALOR AGU",267
3068,"AMEBO /HAUSA/ YORUBA",267
3069,"EZEMA WARD",267
3070,"IHEAKA (UGO AKOYI)",267
3071,"IHEAKA (LIKKI/AKUTARA WARD)",267
3072,"IHEAKPU (EZZI NGWU WARD)",267
3073,"IHEAKPU (AJUONA OGBAGU WARD)",267
3074,"ITCHI/UWANI I",267
3075,"ITCHI/UWANI II",267
3076,"NKALAGU OBUKPA",267
3077,"OVOKO (AJUONA WARD)",267
3078,"OVOKO (UMUELO/OVOKO AGU WARD)",267
3079,"OVOKO (UMULOLO WARD)",267
3080,UHUNOWERRE,267
3081,UNADU,267
3082,"IKEM I",268
3083,"IKEM II",268
3084,"NEKE I",268
3085,"NEKE II",268
3086,"MBU I",268
3087,"MBU II",268
3088,UMUALOR,268
3089,"EHAMUFU I",268
3090,"EHAMUFU II",268
3091,"EHAMUFU III",268
3092,"EHAMUFU IV",268
3093,AMECHI/IDODO/ORUKU,269
3094,AMANKANU/OGBAHU,269
3095,AKPOFU/ISIENU/AMAGUNZE,269
3096,IHUOKPARA,269
3097,"NARA I",269
3098,"NARA II",269
3099,"NKEREFI I",269
3100,"NKEREFI II",269
3101,OHUANI/ONICHA-AGU,269
3102,"UGBAWKA I",269
3103,"UGBAWKA II",269
3104,NOMEH,269
3105,MBURUBU,269
3106,AGBANI,270
3107,AMURRI,270
3108,"AKEGBE-UGWU (OKWUO)",270
3109,AMODU,270
3110,OBUOFFIA,270
3111,OBE,270
3112,"OBINAGU UWANI (AKPUGO I)",270
3113,"AKPUGO II",270
3114,"AKPUGO III",270
3115,"AKUGBO IV",270
3116,UMUEZE,270
3117,"IBITE AKEGBE UGWU",270
3118,"NDIUNO UWANI (AKPUGO I)",270
3119,OGBOZALLA/IDI,271
3120,IBEKU,271
3121,ALOR-UNO,271
3122,EDE-UKWU,271
3123,EDE-NTA,271
3124,EDEM-ANI,271
3125,AKPA/OZZI,271
3126,AGBEMEBE/UMABOR,271
3127,EHA-UNO,271
3128,EHA-NDIAGU,271
3129,"IBAGWANI/IBAGWAGA OKPALIGBO",271
3130,EJUONA/UWANI,271
3131,AKALITE,271
3132,MKPUNANO,271
3133,NNU,271
3134,OWERRE/UMUOYO,271
3135,OBIMO/IKWOKA,271
3136,OKPUJE/OKUTU/ANUKA,271
3137,OBUKPA,271
3138,"OJI-RIVER I",272
3139,"OJI-RIVER II",272
3140,"OJI-RIVER III",272
3141,"OJI-RIVER IV",272
3142,"UGWUOBA I",272
3143,"UGWUOBA II",272
3144,"UGWUOBA III",272
3145,"ACHIAGU I",272
3146,"ACHIAGU II",272
3147,"ACHIAGU III",272
3148,"ACHIUNO I",272
3149,"ACHIUNO II",272
3150,"ACHIUNO III",272
3151,"ACHIUNO IV",272
3152,"INYI I",272
3153,"INYI II",272
3154,"INYI III",272
3155,"INYI IV",272
3156,AWLAW,272
3157,AKPUGOEZE,272
3158,AMALA,273
3159,EZIMO,273
3160,IMILIKE,273
3161,OBOLLO-AFOR,273
3162,OBOLLO-ETITI,273
3163,OBOLLO-EKE,273
3164,OGBODU-ABA,273
3165,"ORBA I",273
3166,"ORBA II",273
3167,UDUNEDEM,273
3168,UDI/AGBUDU,274
3169,NSUDE,274
3170,UMUAGA,274
3171,UMUABI,274
3172,NACHI,274
3173,"NGWO ASA",274
3174,"NGWO UNO",274
3175,EBE,274
3176,AWHUM/UKANA,274
3177,EGEDE/UMUOKA,274
3178,"AKPA KWUME/NZE",274
3179,AFFA/OGHU/IKONO,274
3180,ABOR,274
3181,OKPATU,274
3182,OBIOMA,274
3183,UMULUMGBE,274
3184,AMOKWE,274
3185,IGGA/ASABA,275
3186,ADABA-NKUME,275
3187,UMULOKPA,275
3188,UKPATA,275
3189,OJO,275
3190,ADANI,275
3191,OGURUGU,275
3192,ABBI,275
3193,AKPOGU,275
3194,UVURU,275
3195,"NIMBO I",275
3196,"NIMBO II",275
3197,"UGBENE I",275
3198,"UGBENE II",275
3199,NROBO,275
3200,NKPOLOGU,275
3201,AKKO,276
3202,GARKO,276
3203,KALSHINGI,276
3204,KASHERE,276
3205,"KUMO CENTRAL",276
3206,"KUMO EAST",276
3207,"KUMO NORTH",276
3208,"KUMO WEST",276
3209,PINDIGA,276
3210,TUMU,276
3211,TUKULMA,276
3212,BAMBAM,277
3213,BANGU,277
3214,DADIYA,277
3215,"GELENGU / BALANGA",277
3216,KINDIYO,277
3217,"KULANI / DEGRE /SIKKAM",277
3218,MWONA,277
3219,"NYUWAR / JESSU",277
3220,"SWA / REF / W. WAJA",277
3221,"TALASSE / DONG / REME",277
3222,"BAGANJE NORTH",278
3223,"BAGANJE SOUTH",278
3224,"BILLIRI NORTH",278
3225,"BILLIRI SOUTH",278
3226,KALMAI,278
3227,TAL,278
3228,TANGLANG,278
3229,TODI,278
3230,"TUDU KWAYA",278
3231,"GOMBE ABBA",279
3232,HASHIDU,279
3233,JAMARI,279
3234,KUNDE,279
3235,MALALA,279
3236,"WAZIRI NORTH",279
3237,"WAZIRI SOUTH / CENTRAL",279
3238,"WURO TALE",279
3239,ZANGE,279
3240,ZAUNE,279
3241,"ASHAKA / MAGABA",280
3242,BAGE,280
3243,"BAJOGA  WEST",280
3244,"BAJOGA EAST",280
3245,"BODOR / TILDE",280
3246,JILLAHI,280
3247,KUPTO,280
3248,TONGO,280
3249,"WAWA / WAKKULUTU",280
3250,BAJOGA,281
3251,"BOLARI EAST",281
3252,"BOLARI WEST",281
3253,HERWAGANA,281
3254,"JEKA DAFARI",281
3255,"KUMBIYA - KUMBIYA",281
3256,NASARAWA,281
3257,PANTAMI,281
3258,SHAMAKI,281
3259,AWAK,282
3260,"BULE / KALTIN",282
3261,"KALTUNGO WEST",282
3262,"KALTUNGO EAST",282
3263,KAMO,282
3264,"TULA BAULE",282
3265,"TULA WANGE",282
3266,"TULA - YIRI",282
3267,TUNGO,282
3268,TURE,282
3269,BOJUDE,283
3270,"DABAN FULANI",283
3271,DOHO,283
3272,GADAM,283
3273,KOMFULATA,283
3274,KWAMI,283
3275,"MALAM SIDI",283
3276,MALLERI,283
3277,"BARWO / NASARAWO",284
3278,"BARWO WINDE",284
3279,"BIRIN BOLEWA",284
3280,"BIRIN FULANI EAST",284
3281,"BIRIN FULANI WEST",284
3282,GUDUKKU,284
3283,JIGAWA,284
3284,"NAFADA CENTRAL",284
3285,"NAFADA EAST",284
3286,"NAFADA WEST",284
3287,BANGUNJI,285
3288,BOH,285
3289,BURAK,285
3290,FILIYA,285
3291,GUNDALE,285
3292,GWANDUM,285
3293,KULISHIN,285
3294,KUSHI,285
3295,LALAIPIDO,285
3296,LAPAN,285
3297,DEBA,286
3298,"DIFA / LUBO / KINAFA",286
3299,"GWANI / SHINGA / WADE",286
3300,HINNA,286
3301,"JAGALI NORTH",286
3302,"JAGALI SOUTH",286
3303,"KANAWA / WAJARI",286
3304,"KURI /LANO / LAMBAM",286
3305,"KWADON / LIJI / KURBA",286
3306,"NONO / KUNWAL / W. BIRDEKA",286
3307,"ZAMBUK / KWALI",286
3308,ENYIOGUGU,287
3309,NGURU-AHIATO,287
3310,NGURU-NWENKWO,287
3311,NGURU-NWEKE,287
3312,MBUTU,287
3313,"UVURU 1",287
3314,"UVURU II",287
3315,LORJI,287
3316,LAGWA,287
3317,OTULU/AGUNEZE,288
3318,ORU-NA-LUDE,288
3319,NNARAMBIA,288
3320,"OKIRIKA NWENKWO",288
3321,AMUZI/IHENWORIE,288
3322,"OKIRIKA NWEKE",288
3323,OBOHIA/EKWEREAZU,288
3324,MPAM,288
3325,OPARANADIM,288
3326,UMUNUMO/UMUCHIEZE,288
3327,OGBOR/UMUEZE,288
3328,AGBAJA,289
3329,UMUKABIA,289
3330,"NSU 'A' IKPE",289
3331,"NSU 'B' IHITTE",289
3332,NZEREM/IKPEM,289
3333,UMUALUMAKU/UMUIHIM,289
3334,UMUNAKANU,289
3335,UMUNUMO,289
3336,UMUEZEALA,289
3337,"UMUEZE I",289
3338,"UMUEZE II/UMUELEKE",289
3339,AMUMARA,290
3340,ITU,290
3341,"OKPOFE / EZEAGBOGU",290
3342,"ONICHA I",290
3343,"ONICHA II",290
3344,"ONICHA III",290
3345,"ONICHA IV",290
3346,EZIUDO,290
3347,UDO-NA-OBIZI,290
3348,IHITTE,290
3349,OBOAMA/UMUNAMA,290
3350,CHOKONEZE/AKPODIM/IFE,290
3351,AKPULU,291
3352,ISIOKPO,291
3353,UMUOKWARA/UMUEZEAGA,291
3354,"AKWU OWERRE",291
3355,UMUOPIA/UMUKEGWU,291
3356,"NDI IHEME ARONDIZUOGU",291
3357,"IZUOGU I",291
3358,NDIMOKO,291
3359,OBODOUKWU,291
3360,OSINA,291
3361,UZII/UMUALOMA,291
3362,EZEMAZU/OZU,291
3363,OZUAKOKI/UMUAGO,291
3364,"IZUOGU II",291
3365,AMANATOR/UMUESHI,292
3366,DIKENAFAI,292
3367,"ISIEKENESI I",292
3368,"ISIEKENESI II",292
3369,NTUEKE,292
3370,UGBELLE,292
3371,OBIOHIA,292
3372,"OGBOKO I",292
3373,"OGBOKO II",292
3374,UMUAKAM/UMUAGO,292
3375,"UMUMA ISIAKU",292
3376,UMUOBOM,292
3377,ABUEKE,293
3378,AMAKOHIA,293
3379,AMAINYI,293
3380,ATONERIM,293
3381,AWUCHINUMO,293
3382,DIMNEZE,293
3383,IKPEREJERE,293
3384,OKATA,293
3385,UMUEZEGWU,293
3386,UMUIHI,293
3387,AKABO,294
3388,AMATTA,294
3389,IHO,294
3390,INYISHI/UMUDIM,294
3391,AMAIMO,294
3392,AVUVU,294
3393,"ATTA I",294
3394,"ATTA II",294
3395,"UGIRIKE / OKWU / EZIAMA",294
3396,NGUGO/IKEMBARA,294
3397,UZOAGBA,294
3398,AMARAKU,295
3399,UMUNKWO,295
3400,OGBOR,295
3401,"OSU-OWERRE I",295
3402,"OSU-OWERRE II",295
3403,OSUAMA/ANARA,295
3404,UGIRI/OKA,295
3405,AMAUZARI,295
3406,OBOLLO,295
3407,UMUOZU,295
3408,OSU-ACHARA,295
3409,"AMANDUGBA I",296
3410,"AMANDUGBA II",296
3411,"UMUNDUGBA I",296
3412,"UMUNDUGBA II",296
3413,"AMURIE OMANZE  I",296
3414,"AMURIE OMANZE II",296
3415,"EKWE I",296
3416,"EKWE II",296
3417,"ISU-NJABA I",296
3418,"ISU-NJABA II",296
3419,"ISU NJABA III",296
3420,AFARA/EZIAMA,297
3421,UMUNOHA/AZARA,297
3422,UBOMIRI,297
3423,IFAKALA,297
3424,"OGWA I",297
3425,"OGWA II",297
3426,"ORODO 'A'",297
3427,"ORODO 'B'",297
3428,UMUNWOHA/MBIERI/UMUAWU,297
3429,"AMAIKE MBIERI",297
3430,"EZINIHITIE MBIERI",297
3431,AMALA/ALULU/OBURU/OBOKWE/NTU,298
3432,ELELEM/OBIKE,298
3433,OZUZU,298
3434,EZIAMA/OKPALA,298
3435,IMERIENWE,298
3436,NGURU/UMUOWA,298
3437,NGOR/IHITTE/UMUKABIA,298
3438,"OHEKELEM NNORIE",298
3439,OBIANGWU,298
3440,LOGARA/UMUOHIAGU,298
3441,"ATTA III",299
3442,"AMUCHA I",299
3443,"AMUCHA II",299
3444,NKUME,299
3445,OKWUDOR,299
3446,"UMUAKA I",299
3447,"UMUAKA II",299
3448,"UMUAKA III",299
3449,"UMUAKA IV",299
3450,ONUSA,300
3451,"NNANANO (NKWERRE II)",300
3452,"UMUKOR (NKWERRE III)",300
3453,"NKWERRE IV (UMUNUBO/UMUNACHI)",300
3454,"NKWERRE V",300
3455,"OWERRE NKWORJI I",300
3456,"OWERRE NKWORJI II",300
3457,UMUDI/UMUWALA,300
3458,AMAOKPARA,300
3459,"EZIAMA OBAIRE",300
3460,"AMANO/UMUDURUMBA WARD (AMAIGBO I)",301
3461,"UMUANU COMMUNITY WARD (AMAIGBO II)",301
3462,"AMAJU COMMUNITY WARD (AMAIGBO III)",301
3463,"AMAMNAISI (AMAIGBO IV)",301
3464,"EZEOBOLO/OFEAHIA/DURUOHA/UMUKABIA (AMAIGBO WARD V)",301
3465,"ABBA WARD",301
3466,"UMUOZU WARD",301
3467,KARA-NA-ORLU,301
3468,"DIM-NA NUME",301
3469,"ABAJAH WARD I",301
3470,"ABAJAH WARD II",301
3471,ALIKE,302
3472,AMANZE/UMUNGWA,302
3473,AMUZI,302
3474,AVUTU,302
3475,EHUME,302
3476,ODENKUME/UMUOSOCHIE,302
3477,OKENALOGHO,302
3478,OKWUOHIA,302
3479,UMUARIAM/ACHARA,302
3480,UMUNACHI,302
3481,EGWE/EGBUOMA,303
3482,IZOMBE,303
3483,MBALA/UBA,303
3484,NDEULOUKWU/UMUOWERE,303
3485,OBUDI/ARO,303
3486,"OGUTA 'A'",303
3487,"OGUTA 'B'",303
3488,ORU,303
3489,OSSEMOTOR/ENUIGBO,303
3490,UWAORIE,303
3491,ASSA/OBILE,304
3492,AWARA/IKWEREDE,304
3493,"EGBEMA 'A'",304
3494,"EGBEMA 'B'",304
3495,"EGBEMA 'C'",304
3496,"EGBEMA 'D'",304
3497,"EGBEMA 'E'",304
3498,EKWUATO,304
3499,OBITTI/MGBISHI,304
3500,OHOBA,304
3501,UMUAGWO,304
3502,UMUAPU,304
3503,"OKIGWE I",305
3504,"OKIGWE II",305
3505,IHUBE,305
3506,AKU,305
3507,OGII,305
3508,EZINACHI,305
3509,UMUALUMUOKE,305
3510,AMURO,305
3511,"NDIMOKO OFEIMO/IBINTA/OKANACHI/UMUOWA IBU",305
3512,UMULOLO,305
3513,AGBOBU,305
3514,UMUCHEKE,306
3515,OWERRE-OKWE,306
3516,EZELU,306
3517,OFEAHIA,306
3518,ABOH/OKOHIA,306
3519,"OZIMO / UMUANUMEZE",306
3520,UMUNA,306
3521,"OKWELLE I",306
3522,"OKWELLE II",306
3523,OHAFOR/OKPORO/UMUTANZE,307
3524,OHAEKE/OKPORO,307
3525,"EBENESE/UMUEZE/NNACHI IHIOMA",307
3526,"OKWUA BALA/IHIOMA",307
3527,UMUDIOKA,307
3528,"IHITE OWERRE",307
3529,AMAIFEKE,307
3530,UMUZIKE/UMUOWA,307
3531,"OWERRI EBEIRI",307
3532,EZIACHI/AMIKE,307
3533,OGBERURU/OBIBI,307
3534,"ORLU/MGBEE/ORLU GOVT.  STATION",307
3535,"UMUHU OKABIA",308
3536,OKWUFURUAKU,308
3537,"OKWUAMARAIHIE  I",308
3538,"OKWUAMARAIHIE  II",308
3539,OKWUETITI,308
3540,"ORSU IHITEUKWA",308
3541,IHITENANSA,308
3542,"ASSAH UBIRI ELEM",308
3543,EZIAWA,308
3544,AMARURU,308
3545,"AWO-OMAMMA I",309
3546,"AWO-OMAMMA II",309
3547,"AWO-OMAMMA III",309
3548,"AWO-OMAMMA IV",309
3549,"AMIRI I",309
3550,"AMIRI II",309
3551,AKUMA,309
3552,AKATA,309
3553,OMUMA,309
3554,NEMPI/ELEM,310
3555,OTULU,310
3556,AJI,310
3557,"IBIASO EGBE",310
3558,AMAFUO,310
3559,OHAKPU,310
3560,OZARA,310
3561,UBULU,310
3562,"MGBIDI I",310
3563,"MGBIDI II",310
3564,"ALADINMA I",311
3565,"ALADINMA II",311
3566,"IKENEGBU I",311
3567,"IKENEGBU II",311
3568,"AZUZI I",311
3569,"AZUZI II",311
3570,"AZUZI III",311
3571,"AZUZI IV",311
3572,GRA,311
3573,"NEW OWERRI I",311
3574,"NEW OWERRI II",311
3575,AWAKA/IHITTE-OGADA,312
3576,NAZE,312
3577,EGBU,312
3578,EMII,312
3579,"EMEKUKU I",312
3580,"EMEKUKU II",312
